Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2007-02-01,1360,66,4.85,48,72.73,18,,30,13,1,5,2,3,29,5,26.32,14,73.68
2007-02-02,1311,78,5.95,55,70.51,23,,33,12,2,1,1,1,28,10,43.48,13,56.52
2007-02-03,1333,78,5.85,52,66.67,26,,28,13,2,5,2,1,31,11,40.74,16,59.26
2007-02-04,1406,69,4.91,54,78.26,15,,33,9,,3,1,,33,12,41.38,17,58.62
2007-02-05,1427,66,4.63,42,63.64,24,,24,6,2,6,4,2,19,12,44.44,15,55.56
2007-02-06,1296,47,3.63,29,61.7,18,,17,6,2,5,3,,14,6,54.55,5,45.45
2007-02-07,1422,68,4.78,51,75,17,,32,10,4,1,1,1,27,9,60,6,40
2007-02-08,1530,57,3.73,41,71.93,16,,29,4,3,3,2,1,13,8,50,8,50
2007-02-09,1451,49,3.38,34,69.39,15,,22,4,2,1,,,14,8,61.54,5,38.46
2007-02-10,1407,53,3.77,44,83.02,9,,24,13,2,2,2,1,18,7,43.75,9,56.25
2007-02-11,1337,61,4.56,45,73.77,16,,29,9,,7,2,3,19,7,53.85,6,46.15
2007-02-12,1434,54,3.77,43,79.63,11,,29,9,4,5,4,2,18,5,35.71,9,64.29
2007-02-13,1478,60,4.06,49,81.67,11,,28,10,3,3,2,3,22,11,55,9,45
2007-02-14,1224,58,4.74,48,82.76,10,,28,10,2,1,,1,21,10,50,10,50
2007-02-15,1249,56,4.48,36,64.29,20,,15,11,2,,,2,14,10,62.5,6,37.5
2007-02-16,1261,56,4.44,43,76.79,13,,29,2,1,1,1,1,20,12,57.14,9,42.86
2007-02-17,1233,61,4.95,47,77.05,14,,30,8,2,1,,2,22,9,56.25,7,43.75
2007-02-18,1368,78,5.7,64,82.05,14,,42,8,2,2,1,3,26,14,51.85,13,48.15
2007-02-19,1397,59,4.22,47,79.66,12,,25,13,3,3,2,5,16,9,50,9,50
2007-02-20,1380,54,3.91,43,79.63,11,,22,5,2,4,1,2,16,16,69.57,7,30.43
2007-02-21,1305,52,3.98,41,78.85,11,,22,9,2,1,1,1,22,10,47.62,11,52.38
2007-02-22,1427,64,4.48,49,76.56,15,1,26,11,3,3,3,,24,12,54.55,10,45.45
2007-02-23,1327,55,4.14,37,67.27,18,,22,8,1,5,2,,14,7,53.85,6,46.15
2007-02-24,1481,57,3.85,43,75.44,14,,27,9,,4,2,,28,7,50,7,50
2007-02-25,1433,53,3.7,43,81.13,10,,30,8,2,,,,20,5,50,5,50
2007-02-26,1521,61,4.01,45,73.77,16,,32,10,2,2,,5,19,3,30,7,70
2007-02-27,1436,59,4.11,47,79.66,12,,33,6,1,2,2,4,20,8,50,8,50
2007-02-28,1382,53,3.84,43,81.13,10,,31,6,6,3,3,,21,6,35.29,11,64.71
