Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2007-10-01,8349,450,5.39,347,77.11,103,1,184,84,30,50,22,23,32,79,95.18,4,4.82
2007-10-02,7605,412,5.42,338,82.04,74,1,176,94,27,43,18,17,31,68,88.31,9,11.69
2007-10-03,7751,384,4.95,296,77.08,88,,151,69,23,46,24,20,31,76,96.2,3,3.8
2007-10-04,7613,410,5.39,326,79.51,84,2,188,59,23,54,32,15,33,79,88.76,10,11.24
2007-10-05,7248,424,5.85,323,76.18,101,1,176,80,20,62,35,17,30,67,97.1,2,2.9
2007-10-06,8602,453,5.27,347,76.6,106,1,189,70,24,59,30,17,33,88,96.7,3,3.3
2007-10-07,8624,484,5.61,371,76.65,113,3,200,102,27,60,22,17,42,69,90.79,7,9.21
2007-10-08,9063,396,4.37,309,78.03,87,,170,74,30,41,15,18,32,65,90.28,7,9.72
2007-10-09,8553,435,5.09,339,77.93,96,1,176,87,27,52,20,27,30,76,95,4,5
2007-10-10,8279,411,4.96,311,75.67,100,1,157,89,26,35,18,20,26,65,90.28,7,9.72
2007-10-11,7815,411,5.26,298,72.51,113,1,179,55,17,38,18,22,42,64,88.89,8,11.11
2007-10-12,8261,426,5.16,302,70.89,124,2,157,69,24,51,23,22,31,76,95,4,5
2007-10-13,8685,432,4.97,325,75.23,107,2,192,69,36,31,23,23,28,64,91.43,6,8.57
2007-10-14,7976,408,5.12,307,75.25,101,,173,71,25,38,19,21,40,63,87.5,9,12.5
2007-10-15,9491,446,4.7,315,70.63,131,1,177,77,29,48,21,18,41,61,81.33,14,18.67
2007-10-16,9706,425,4.38,319,75.06,106,1,177,84,25,48,22,16,38,58,92.06,5,7.94
2007-10-17,9893,420,4.25,310,73.81,110,,171,61,35,39,15,23,40,78,91.76,7,8.24
2007-10-18,10315,437,4.24,289,66.13,148,2,159,68,20,29,19,20,31,62,92.54,5,7.46
2007-10-19,9928,459,4.62,331,72.11,128,,180,86,29,56,22,21,34,65,92.86,5,7.14
2007-10-20,9014,456,5.06,306,67.11,150,,159,84,30,42,25,21,29,63,96.92,2,3.08
2007-10-21,8052,408,5.07,295,72.3,113,1,163,75,27,48,31,21,28,57,89.06,7,10.94
2007-10-22,9903,457,4.61,340,74.4,117,1,184,94,29,45,23,31,36,62,86.11,10,13.89
2007-10-23,9551,490,5.13,334,68.16,156,,187,75,28,40,24,31,44,72,93.51,5,6.49
2007-10-24,7902,366,4.63,219,59.84,147,1,126,52,16,21,9,14,20,41,93.18,3,6.82
2007-10-25,1306,79,6.05,47,59.49,32,,24,15,5,7,4,1,5,8,80,2,20
2007-10-26,387,40,10.34,28,70,12,,15,10,2,6,2,2,2,3,100,0,0
2007-10-27,566,32,5.65,28,87.5,4,,18,7,3,3,2,1,4,3,75,1,25
2007-10-28,479,29,6.05,23,79.31,6,,19,2,1,3,2,3,5,2,100,0,0
2007-10-29,486,35,7.2,29,82.86,6,1,15,6,3,7,3,,6,8,100,0,0
2007-10-30,607,37,6.1,25,67.57,12,,16,7,1,7,7,,5,2,100,0,0
2007-10-31,498,40,8.03,31,77.5,9,2,18,7,6,2,,2,6,6,100,0,0
