Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2006-09-01,12883,540,4.19,526,97.41,14,,393,73,55,114,56,37,14,60,93.75,4,6.25
2006-09-02,12359,552,4.47,543,98.37,9,1,410,53,44,120,56,40,18,80,96.39,3,3.61
2006-09-03,8126,396,4.87,387,97.73,9,1,293,54,40,94,41,27,17,40,88.89,5,11.11
2006-09-04,12965,466,3.59,461,98.93,5,,335,61,59,87,46,20,15,65,92.86,5,7.14
2006-09-05,14974,798,5.33,786,98.5,12,,571,111,57,155,81,57,34,104,95.41,5,4.59
2006-09-06,14863,792,5.33,784,98.99,8,,549,143,78,168,83,34,30,92,97.87,2,2.13
2006-09-07,13000,555,4.27,544,98.02,11,,396,79,58,113,50,28,18,69,97.18,2,2.82
2006-09-08,10606,433,4.08,425,98.15,8,,304,56,41,83,42,27,18,65,89.04,8,10.96
2006-09-09,10480,419,4,407,97.14,12,1,313,48,35,88,43,31,14,46,88.46,6,11.54
2006-09-10,6375,340,5.33,331,97.35,9,,247,45,35,68,37,18,17,39,92.86,3,7.14
2006-09-11,11977,439,3.67,422,96.13,17,1,328,35,35,83,51,33,11,59,95.16,3,4.84
2006-09-12,6279,234,3.73,232,99.15,2,,171,27,21,41,23,12,11,34,94.44,2,5.56
2006-09-13,7984,297,3.72,288,96.97,9,,229,32,23,63,32,12,11,27,84.38,5,15.63
2006-09-14,8220,297,3.61,291,97.98,6,,224,21,26,53,25,20,6,46,92,4,8
2006-09-15,8590,291,3.39,286,98.28,5,1,225,24,35,53,19,18,7,37,84.09,7,15.91
2006-09-16,7694,294,3.82,289,98.3,5,,216,26,26,59,29,19,15,47,94,3,6
2006-09-17,7302,357,4.89,349,97.76,8,,268,38,46,76,37,17,21,43,91.49,4,8.51
2006-09-18,6965,239,3.43,235,98.33,4,,182,18,35,35,18,18,7,35,92.11,3,7.89
2006-09-19,8250,345,4.18,338,97.97,7,1,266,25,22,60,25,24,15,47,95.92,2,4.08
2006-09-20,7461,323,4.33,313,96.9,10,,227,28,38,59,27,26,11,58,96.67,2,3.33
2006-09-21,18939,967,5.11,945,97.72,22,1,689,143,83,194,96,52,42,113,95.76,5,4.24
2006-09-22,15123,599,3.96,588,98.16,11,,453,80,58,121,52,33,17,55,96.49,2,3.51
2006-09-23,15481,634,4.1,619,97.63,15,1,460,89,66,137,61,23,19,70,97.22,2,2.78
2006-09-24,9402,453,4.82,444,98.01,9,,352,43,35,100,39,32,16,49,96.08,2,3.92
2006-09-25,20170,849,4.21,826,97.29,23,1,601,143,84,184,83,50,32,82,92.13,7,7.87
2006-09-26,19316,782,4.05,763,97.57,19,1,550,120,72,157,78,51,29,93,95.88,4,4.12
2006-09-27,44001,1620,3.68,1590,98.15,30,,1117,329,156,332,163,123,49,144,96.64,5,3.36
2006-09-28,35500,1336,3.76,1303,97.53,33,,912,265,127,277,131,100,31,126,94.74,7,5.26
2006-09-29,37635,1235,3.28,1200,97.17,35,3,864,223,124,278,124,79,29,113,94.17,7,5.83
2006-09-30,31732,1119,3.53,476,42.54,643,1,332,106,56,96,49,24,10,38,88.37,5,11.63
