Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2007-08-01,,0,,0,,0,,,,,,,,,,0,4,100
2007-08-02,,0,,0,,0,,,,,,,,,,0,6,100
2007-08-03,,0,,0,,0,,,,,,,,,,0,3,100
2007-08-04,,0,,0,,0,,,,,,,,,,0,7,100
2007-08-05,,0,,0,,0,,,,,,,,,,0,4,100
2007-08-06,,0,,0,,0,,,,,,,,,,0,7,100
2007-08-07,,0,,0,,0,,,,,,,,,,0,2,100
2007-08-08,,0,,0,,0,,,,,,,,,,0,6,100
2007-08-09,,0,,0,,0,,,,,,,,,,0,5,100
2007-08-10,,0,,0,,0,,,,,,,,,,0,10,100
2007-08-11,,0,,0,,0,,,,,,,,,,0,1,100
2007-08-12,,0,,0,,0,,,,,,,,,,0,4,100
2007-08-13,,0,,0,,0,,,,,,,,,,0,3,100
2007-08-14,,0,,0,,0,,,,,,,,,,0,2,100
2007-08-15,,2,,2,100,0,,1,1,,,,,,,0,7,100
2007-08-16,,0,,0,,0,,,,,,,,,,0,2,100
2007-08-17,,1,,1,100,0,,1,,,,,,,,0,4,100
2007-08-18,,1,,1,100,0,,1,,,1,1,,,,0,4,100
2007-08-19,,0,,0,,0,,,,,,,,,,0,3,100
2007-08-20,,2,,2,100,0,,1,1,,1,1,,,,0,1,100
2007-08-21,,0,,0,,0,,,,,,,,,,0,4,100
2007-08-22,,0,,0,,0,,,,,,,,,,0,4,100
2007-08-23,,1,,1,100,0,,1,,,,,,,,0,5,100
2007-08-24,,0,,0,,0,,,,,,,,,,0,5,100
2007-08-25,,0,,0,,0,,,,,,,,,,0,3,100
2007-08-26,,1,,1,100,0,,1,,,,,,,,0,4,100
2007-08-27,,0,,0,,0,,,,,,,,,,0,4,100
2007-08-28,,2,,2,100,0,,2,,,1,,,,,0,3,100
2007-08-29,,1,,1,100,0,,1,,,1,,,,,0,4,100
2007-08-30,,0,,0,,0,,,,,,,,,,0,5,100
2007-08-31,,0,,0,,0,,,,,,,,,,0,3,100
