Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2007-02-01,12625,840,6.65,701,83.45,139,5,361,169,33,111,57,56,136,171,87.24,25,12.76
2007-02-02,12558,778,6.2,664,85.35,114,,354,130,48,76,40,36,151,180,82.19,39,17.81
2007-02-03,12915,866,6.71,738,85.22,128,,379,175,56,83,44,43,171,184,80,46,20
2007-02-04,12154,860,7.08,735,85.47,125,,419,154,50,94,43,55,152,162,81.82,36,18.18
2007-02-05,14159,798,5.64,677,84.84,121,4,348,156,47,78,43,48,160,173,76.21,54,23.79
2007-02-06,14635,898,6.14,794,88.42,104,1,422,183,63,84,48,53,166,189,81.47,43,18.53
2007-02-07,14102,888,6.3,758,85.36,130,3,414,172,65,94,44,49,162,172,79.63,44,20.37
2007-02-08,13351,792,5.93,690,87.12,102,,352,159,54,88,57,21,135,179,82.87,37,17.13
2007-02-09,13149,784,5.96,696,88.78,88,1,379,153,49,87,45,37,153,164,76.64,50,23.36
2007-02-10,15029,932,6.2,799,85.73,133,1,437,164,57,87,44,40,174,198,76.15,62,23.85
2007-02-11,12776,829,6.49,727,87.7,102,3,381,167,60,99,56,46,151,179,79.56,46,20.44
2007-02-12,15576,849,5.45,729,85.87,120,2,377,167,54,78,35,45,166,185,80.79,44,19.21
2007-02-13,15598,918,5.89,791,86.17,127,2,412,175,61,95,56,48,147,204,83.27,41,16.73
2007-02-14,13617,754,5.54,651,86.34,103,2,364,133,43,91,46,34,149,154,76.62,47,23.38
2007-02-15,10135,633,6.25,556,87.84,77,1,300,124,47,61,33,32,112,132,84.08,25,15.92
2007-02-16,13640,905,6.63,792,87.51,113,,431,178,59,113,73,37,123,183,87.14,27,12.86
2007-02-17,14141,793,5.61,689,86.89,104,2,362,161,74,107,53,39,89,166,89.25,20,10.75
2007-02-18,14007,937,6.69,820,87.51,117,2,441,208,55,140,67,44,111,171,85.07,30,14.93
2007-02-19,15426,894,5.8,752,84.12,142,1,411,186,69,113,58,57,96,155,89.08,19,10.92
2007-02-20,15783,908,5.75,759,83.59,149,5,431,166,55,108,61,42,88,162,92.05,14,7.95
2007-02-21,16821,1007,5.99,859,85.3,148,4,452,203,54,102,60,44,147,204,86.81,31,13.19
2007-02-22,16839,926,5.5,805,86.93,121,3,412,197,64,107,53,52,105,196,93.33,14,6.67
2007-02-23,16145,987,6.11,837,84.8,150,3,436,201,71,107,58,42,129,200,88.11,27,11.89
2007-02-24,15766,980,6.22,857,87.45,123,3,440,208,78,129,71,43,104,209,94.14,13,5.86
2007-02-25,14427,913,6.33,808,88.5,105,6,428,202,76,92,41,42,123,178,90.36,19,9.64
2007-02-26,17078,996,5.83,860,86.35,136,6,446,184,68,112,65,53,123,230,87.79,32,12.21
2007-02-27,18616,1004,5.39,845,84.16,159,1,427,188,77,112,62,47,133,230,90.2,25,9.8
2007-02-28,17383,916,5.27,770,84.06,146,2,364,186,73,98,44,42,104,220,90.16,24,9.84
