Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2007-03-01,,2,,2,100,0,,1,1,,1,1,,,,0,4,100
2007-03-02,2,0,0,0,,0,,,,,,,,,,0,7,100
2007-03-03,,0,,0,,0,,,,,,,,,,0,11,100
2007-03-04,,0,,0,,0,,,,,,,,,,0,8,100
2007-03-05,1,1,100,1,100,0,,1,,,,,,1,,0,2,100
2007-03-06,,1,,1,100,0,,1,,,,,,,,0,1,100
2007-03-07,,2,,2,100,0,,1,1,,,,,,,0,5,100
2007-03-08,2,2,100,2,100,0,,2,,,,,,1,,0,3,100
2007-03-09,,1,,1,100,0,,1,,,,,,,,0,3,100
2007-03-10,,0,,0,,0,,,,,,,,,,0,3,100
2007-03-11,2,1,50,1,100,0,,1,,,,,,,,0,7,100
2007-03-12,,2,,2,100,0,,1,1,,1,1,1,,,0,1,100
2007-03-13,1,1,100,1,100,0,,1,,,1,1,,,,0,2,100
2007-03-14,,0,,0,,0,,,,,,,,,,0,5,100
2007-03-15,,1,,1,100,0,,1,,,1,,,,,0,4,100
2007-03-16,2,0,0,0,,0,,,,,,,,,,,0,
2007-03-17,,0,,0,,0,,,,,,,,,,0,4,100
2007-03-18,,0,,0,,0,,,,,,,,,,0,2,100
2007-03-19,1,3,300,3,100,0,,3,,,1,,,2,,0,1,100
2007-03-20,,0,,0,,0,,,,,,,,,,0,4,100
2007-03-21,3,1,33.33,1,100,0,,1,,,1,,,,,0,2,100
2007-03-22,,2,,2,100,0,,2,,,,,,1,,0,3,100
2007-03-23,5,0,0,0,,0,,,,,,,,,,,0,
2007-03-24,3,1,33.33,1,100,0,,1,,,,,,,,0,4,100
2007-03-25,,0,,0,,0,,,,,,,,,,0,2,100
2007-03-26,,1,,1,100,0,,1,,,,,,,,0,5,100
2007-03-27,1,0,0,0,,0,,,,,,,,,,,0,
2007-03-28,,0,,0,,0,,,,,,,,,,,0,
2007-03-29,1,0,0,0,,0,,,,,,,,,,,0,
2007-03-30,,0,,0,,0,,,,,,,,,,,0,
2007-03-31,4,2,50,2,100,0,,2,,,,,2,,,0,2,100
