Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2007-10-01,,0,,0,,0,,,,,,,,,,0,6,100
2007-10-02,,0,,0,,0,,,,,,,,,,0,2,100
2007-10-03,,1,,1,100,0,,1,,1,,,,,,0,5,100
2007-10-04,,0,,0,,0,,,,,,,,,,0,6,100
2007-10-05,,0,,0,,0,,,,,,,,,,0,3,100
2007-10-06,,0,,0,,0,,,,,,,,,,0,4,100
2007-10-07,,0,,0,,0,,,,,,,,,,0,6,100
2007-10-08,,0,,0,,0,,,,,,,,,,0,7,100
2007-10-09,,0,,0,,0,,,,,,,,,,0,2,100
2007-10-10,,0,,0,,0,,,,,,,,,,0,1,100
2007-10-11,,1,,1,100,0,,1,,,,,,,,0,4,100
2007-10-12,,0,,0,,0,,,,,,,,,,0,5,100
2007-10-13,,1,,1,100,0,,,1,,,,1,,,0,1,100
2007-10-14,,0,,0,,0,,,,,,,,,,0,2,100
2007-10-15,,0,,0,,0,,,,,,,,,,0,5,100
2007-10-16,,0,,0,,0,,,,,,,,,,0,1,100
2007-10-17,,0,,0,,0,,,,,,,,,,0,4,100
2007-10-18,,1,,1,100,0,,,1,1,,,,,,0,3,100
2007-10-19,,0,,0,,0,,,,,,,,,,0,4,100
2007-10-20,,0,,0,,0,,,,,,,,,,0,4,100
2007-10-21,,0,,0,,0,,,,,,,,,,0,1,100
2007-10-22,,0,,0,,0,,,,,,,,,,0,3,100
2007-10-23,,1,,0,0,1,,,,,,,,,,0,1,100
2007-10-24,,0,,0,,0,,,,,,,,,,,0,
2007-10-25,,0,,0,,0,,,,,,,,,,0,5,100
2007-10-26,,0,,0,,0,,,,,,,,,,0,1,100
2007-10-27,,0,,0,,0,,,,,,,,,,0,3,100
2007-10-28,,0,,0,,0,,,,,,,,,,0,2,100
2007-10-29,,0,,0,,0,,,,,,,,,,0,2,100
2007-10-30,,0,,0,,0,,,,,,,,,,0,3,100
2007-10-31,,0,,0,,0,,,,,,,,,,0,4,100
