Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2007-08-01,17074,836,4.9,680,81.34,156,1,354,150,55,79,36,52,90,176,85.44,30,14.56
2007-08-02,15675,805,5.14,683,84.84,122,1,344,158,67,100,54,34,79,181,89.16,22,10.84
2007-08-03,15750,782,4.97,633,80.95,149,,341,131,44,90,35,43,76,161,92,14,8
2007-08-04,16364,823,5.03,666,80.92,157,2,368,147,53,117,46,37,79,151,89.88,17,10.12
2007-08-05,14864,776,5.22,666,85.82,110,1,385,146,55,109,46,47,87,135,87.66,19,12.34
2007-08-06,16675,785,4.71,636,81.02,149,4,340,136,44,93,44,41,84,160,86.02,26,13.98
2007-08-07,15380,714,4.64,580,81.23,134,2,317,118,52,82,37,33,86,145,86.31,23,13.69
2007-08-08,16847,764,4.53,604,79.06,160,1,302,139,43,73,30,40,75,163,89.07,20,10.93
2007-08-09,16209,792,4.89,649,81.94,143,3,327,166,54,87,50,38,86,156,87.64,22,12.36
2007-08-10,16288,752,4.62,628,83.51,124,1,327,150,52,92,44,34,65,151,87.79,21,12.21
2007-08-11,16741,679,4.06,550,81,129,1,288,130,46,77,30,34,77,132,90.41,14,9.59
2007-08-12,18864,756,4.01,614,81.22,142,2,333,142,43,75,32,34,105,139,80.35,34,19.65
2007-08-13,19078,757,3.97,597,78.86,160,2,319,125,49,72,27,34,107,153,85.96,25,14.04
2007-08-14,15826,702,4.44,575,81.91,127,1,312,123,58,73,27,39,74,140,86.42,22,13.58
2007-08-15,13056,703,5.38,592,84.21,111,1,325,116,44,71,31,27,97,151,82.97,31,17.03
2007-08-16,14464,716,4.95,571,79.75,145,2,298,121,30,82,33,40,93,152,87.36,22,12.64
2007-08-17,13921,640,4.6,518,80.94,122,,291,101,44,80,42,29,68,126,83.44,25,16.56
2007-08-18,12335,641,5.2,522,81.44,119,2,277,113,40,78,43,33,66,132,88,18,12
2007-08-19,5171,291,5.63,253,86.94,38,,140,64,23,25,15,17,33,49,85.96,8,14.04
2007-08-20,4971,278,5.59,244,87.77,34,2,130,66,22,25,9,13,50,48,90.57,5,9.43
2007-08-21,5162,299,5.79,244,81.61,55,1,135,59,20,18,9,20,41,50,84.75,9,15.25
2007-08-22,5037,298,5.92,224,75.17,74,,119,52,14,21,10,12,36,53,92.98,4,7.02
2007-08-23,4799,286,5.96,234,81.82,52,2,125,55,17,34,11,16,31,54,88.52,7,11.48
2007-08-24,4160,250,6.01,193,77.2,57,,108,49,16,22,11,13,24,36,85.71,6,14.29
2007-08-25,2736,168,6.14,135,80.36,33,,81,31,17,11,5,13,21,23,82.14,5,17.86
2007-08-26,2553,160,6.27,125,78.13,35,,69,34,10,19,7,7,26,22,68.75,10,31.25
2007-08-27,2737,167,6.1,123,73.65,44,1,80,30,9,15,6,8,19,13,68.42,6,31.58
2007-08-28,2774,159,5.73,129,81.13,30,,73,37,9,14,7,9,23,19,82.61,4,17.39
2007-08-29,2926,164,5.6,134,81.71,30,1,67,27,11,16,6,10,16,40,93.02,3,6.98
2007-08-30,2803,156,5.57,109,69.87,47,,65,31,6,13,8,8,18,13,86.67,2,13.33
2007-08-31,2849,134,4.7,92,68.66,42,1,50,23,7,11,7,3,14,19,82.61,4,17.39
