Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2007-01-01,42,2,4.76,1,50,1,,,1,,,,,1,,0,3,100
2007-01-02,39,3,7.69,3,100,0,,,3,,,,,3,,0,4,100
2007-01-03,47,5,10.64,5,100,0,,4,,,1,1,1,,1,33.33,2,66.67
2007-01-04,30,0,0,0,,0,,,,,,,,,,0,3,100
2007-01-05,33,3,9.09,3,100,0,,2,1,,,,,,,0,2,100
2007-01-06,49,5,10.2,5,100,0,,3,,,1,,,1,2,33.33,4,66.67
2007-01-07,33,3,9.09,3,100,0,,1,2,1,,,1,,,0,2,100
2007-01-08,44,4,9.09,4,100,0,,2,2,,,,1,,,0,3,100
2007-01-09,46,2,4.35,2,100,0,,2,,1,,,,1,,0,4,100
2007-01-10,31,2,6.45,2,100,0,,1,1,1,,,,,,0,3,100
2007-01-11,43,4,9.3,4,100,0,,3,1,1,,,1,1,,0,2,100
2007-01-12,37,1,2.7,1,100,0,,1,,,1,,,,,0,6,100
2007-01-13,39,3,7.69,3,100,0,,1,2,,1,,,,,0,3,100
2007-01-14,30,3,10,3,100,0,,2,1,,1,1,,,,0,3,100
2007-01-15,44,5,11.36,5,100,0,,3,2,,,,1,,,0,3,100
2007-01-16,40,3,7.5,3,100,0,,,3,,,,,,,0,6,100
2007-01-17,41,3,7.32,3,100,0,,1,1,,1,1,,,1,16.67,5,83.33
2007-01-18,35,5,14.29,5,100,0,,3,1,,1,,1,,1,50,1,50
2007-01-19,42,2,4.76,2,100,0,,1,1,,,,2,,,0,3,100
2007-01-20,36,6,16.67,6,100,0,,3,2,1,2,2,,1,1,50,1,50
2007-01-21,45,6,13.33,6,100,0,,2,4,4,1,,,1,,0,1,100
2007-01-22,56,2,3.57,2,100,0,,1,1,,,,,,,0,2,100
2007-01-23,64,7,10.94,7,100,0,,2,4,2,1,1,1,2,1,20,4,80
2007-01-24,31,3,9.68,3,100,0,,2,,,,,,1,1,16.67,5,83.33
2007-01-25,39,5,12.82,5,100,0,,3,2,1,1,,1,1,,0,3,100
2007-01-26,43,4,9.3,4,100,0,,,3,,,,,1,1,16.67,5,83.33
2007-01-27,49,6,12.24,6,100,0,,2,3,1,1,,2,1,1,20,4,80
2007-01-28,39,4,10.26,4,100,0,1,3,1,,,,,1,,0,7,100
2007-01-29,39,2,5.13,2,100,0,,,2,,,,,,,0,6,100
2007-01-30,41,6,14.63,6,100,0,,3,3,1,,,,2,,0,4,100
2007-01-31,27,1,3.7,1,100,0,,1,,,,,,,,0,9,100
