Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2007-07-01,,1,,1,100,0,,,1,,1,1,,,,0,8,100
2007-07-02,1,0,0,0,,0,,,,,,,,,,0,6,100
2007-07-03,,0,,0,,0,,,,,,,,,,0,5,100
2007-07-04,,0,,0,,0,,,,,,,,,,0,6,100
2007-07-05,,0,,0,,0,,,,,,,,,,0,2,100
2007-07-06,,0,,0,,0,,,,,,,,,,0,7,100
2007-07-07,,0,,0,,0,,,,,,,,,,0,3,100
2007-07-08,,1,,1,100,0,,1,,,,,,,,0,4,100
2007-07-09,,0,,0,,0,,,,,,,,,,0,5,100
2007-07-10,,0,,0,,0,,,,,,,,,,0,9,100
2007-07-11,,0,,0,,0,,,,,,,,,,0,7,100
2007-07-12,,0,,0,,0,,,,,,,,,,0,1,100
2007-07-13,,0,,0,,0,,,,,,,,,,0,3,100
2007-07-14,,0,,0,,0,,,,,,,,,,0,2,100
2007-07-15,,0,,0,,0,,,,,,,,,,0,5,100
2007-07-16,,0,,0,,0,,,,,,,,,,0,3,100
2007-07-17,,0,,0,,0,,,,,,,,,,0,10,100
2007-07-18,,0,,0,,0,,,,,,,,,,0,4,100
2007-07-19,,0,,0,,0,,,,,,,,,,0,3,100
2007-07-20,,1,,0,0,1,,,,,,,,,,0,3,100
2007-07-21,,0,,0,,0,,,,,,,,,,0,2,100
2007-07-22,,0,,0,,0,,,,,,,,,,0,4,100
2007-07-23,,0,,0,,0,,,,,,,,,,0,1,100
2007-07-24,,0,,0,,0,,,,,,,,,,0,2,100
2007-07-25,,0,,0,,0,,,,,,,,,,0,6,100
2007-07-26,,0,,0,,0,,,,,,,,,,0,7,100
2007-07-27,,0,,0,,0,,,,,,,,,,0,7,100
2007-07-28,,0,,0,,0,,,,,,,,,,0,2,100
2007-07-29,,0,,0,,0,,,,,,,,,,0,3,100
2007-07-31,,0,,0,,0,,,,,,,,,,0,2,100
