Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2007-01-01,8914,568,6.37,500,88.03,68,4,306,84,33,70,36,30,124,110,80.88,26,19.12
2007-01-02,9654,602,6.24,518,86.05,84,1,290,109,44,66,33,24,127,119,83.8,23,16.2
2007-01-03,8369,527,6.3,479,90.89,48,1,248,115,27,67,36,29,105,116,84.06,22,15.94
2007-01-04,10345,657,6.35,583,88.74,74,,332,99,34,78,39,38,148,152,77.16,45,22.84
2007-01-05,10381,598,5.76,550,91.97,48,3,280,116,31,86,41,30,117,154,81.91,34,18.09
2007-01-06,10936,687,6.28,619,90.1,68,3,348,121,39,80,38,51,132,150,79.37,39,20.63
2007-01-07,10394,721,6.94,645,89.46,76,2,351,157,47,84,44,51,132,137,83.03,28,16.97
2007-01-08,10463,658,6.29,586,89.06,72,2,299,125,38,60,30,44,124,162,84.82,29,15.18
2007-01-09,10428,625,5.99,554,88.64,71,1,302,122,33,71,40,44,130,130,82.8,27,17.2
2007-01-10,10462,612,5.85,529,86.44,83,1,291,108,33,64,30,41,124,130,80.25,32,19.75
2007-01-11,9999,615,6.15,530,86.18,85,,289,104,41,58,33,32,125,137,81.55,31,18.45
2007-01-12,10214,588,5.76,516,87.76,72,2,292,106,36,54,26,29,136,118,76.13,37,23.87
2007-01-13,9048,521,5.76,462,88.68,59,1,235,101,35,45,28,22,117,126,84.56,23,15.44
2007-01-14,8586,554,6.45,497,89.71,57,,290,94,32,66,35,27,121,113,80.14,28,19.86
2007-01-15,9578,599,6.25,536,89.48,63,1,277,107,50,58,32,38,112,152,88.89,19,11.11
2007-01-16,10745,663,6.17,603,90.95,60,2,327,119,51,75,33,35,166,157,77.34,46,22.66
2007-01-17,10838,588,5.43,535,90.99,53,1,293,117,26,74,40,31,124,125,82.24,27,17.76
2007-01-18,11515,660,5.73,595,90.15,65,1,320,114,29,65,31,54,153,161,79.7,41,20.3
2007-01-19,11906,644,5.41,583,90.53,61,,311,117,48,62,31,39,147,155,75.24,51,24.76
2007-01-20,11584,700,6.04,611,87.29,89,2,314,151,44,61,34,36,126,146,81.11,34,18.89
2007-01-21,10474,610,5.82,541,88.69,69,5,282,130,44,46,27,38,140,129,87.76,18,12.24
2007-01-22,11077,651,5.88,579,88.94,72,3,311,123,31,80,42,22,144,145,74.74,49,25.26
2007-01-23,11094,685,6.17,605,88.32,80,2,341,129,40,72,36,37,163,135,75.84,43,24.16
2007-01-24,11236,702,6.25,602,85.75,100,2,307,132,50,81,39,43,148,163,83.16,33,16.84
2007-01-25,12484,767,6.14,628,81.88,139,1,334,141,40,64,35,36,153,153,81.82,34,18.18
2007-01-26,11758,771,6.56,656,85.08,115,1,362,142,40,83,42,29,156,152,80.85,36,19.15
2007-01-27,12710,759,5.97,651,85.77,108,2,365,136,49,93,52,43,139,150,79.37,39,20.63
2007-01-28,12228,786,6.43,671,85.37,115,2,349,149,51,90,41,39,158,173,80.47,42,19.53
2007-01-29,14434,806,5.58,691,85.73,115,2,366,163,61,78,40,34,171,162,80.6,39,19.4
2007-01-30,15055,972,6.46,838,86.21,134,3,460,165,56,103,61,53,194,213,83.2,43,16.8
2007-01-31,12780,719,5.63,617,85.81,102,2,307,153,45,67,31,30,144,157,82.2,34,17.8
