Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2007-06-01,1156,44,3.81,31,70.45,13,,23,4,4,3,1,,10,4,66.67,2,33.33
2007-06-02,1255,58,4.62,46,79.31,12,,24,16,,4,4,,22,6,42.86,8,57.14
2007-06-03,1357,53,3.91,38,71.7,15,,19,11,4,,,,23,8,36.36,14,63.64
2007-06-04,1288,57,4.43,41,71.93,16,,31,4,2,6,4,1,16,6,46.15,7,53.85
2007-06-05,1503,53,3.53,35,66.04,18,,23,11,3,4,2,1,18,1,14.29,6,85.71
2007-06-06,1465,53,3.62,35,66.04,18,1,25,7,1,2,,2,19,3,20,12,80
2007-06-07,1365,53,3.88,35,66.04,18,1,19,11,,4,3,3,18,5,55.56,4,44.44
2007-06-08,1402,57,4.07,35,61.4,22,,18,8,1,3,2,1,12,9,64.29,5,35.71
2007-06-09,1396,46,3.3,33,71.74,13,,17,10,,6,4,,13,6,42.86,8,57.14
2007-06-10,1434,45,3.14,22,48.89,23,,12,7,,,,,12,3,33.33,6,66.67
2007-06-11,1489,59,3.96,45,76.27,14,2,23,16,1,,,1,23,6,31.58,13,68.42
2007-06-12,1474,50,3.39,34,68,16,,19,9,1,1,,2,21,6,50,6,50
2007-06-13,1494,69,4.62,44,63.77,25,,25,6,1,4,1,1,22,13,61.9,8,38.1
2007-06-14,1484,55,3.71,41,74.55,14,,30,5,,1,1,2,21,6,33.33,12,66.67
2007-06-15,1365,45,3.3,32,71.11,13,,28,3,1,2,1,,12,1,25,3,75
2007-06-16,1154,55,4.77,39,70.91,16,,21,7,2,,,3,25,11,44,14,56
2007-06-17,1162,59,5.08,46,77.97,13,,31,6,1,5,2,1,22,9,37.5,15,62.5
2007-06-18,1198,52,4.34,35,67.31,17,,19,6,1,4,3,,20,10,55.56,8,44.44
2007-06-19,1220,44,3.61,31,70.45,13,,19,4,1,1,1,1,17,8,72.73,3,27.27
2007-06-20,1332,62,4.65,41,66.13,21,,30,6,2,3,2,1,18,5,38.46,8,61.54
2007-06-21,1460,59,4.04,41,69.49,18,,30,6,,4,3,,20,5,62.5,3,37.5
2007-06-22,1367,54,3.95,36,66.67,18,,17,11,,1,,1,18,8,38.1,13,61.9
2007-06-23,1198,54,4.51,38,70.37,16,,24,7,4,3,3,1,16,7,50,7,50
2007-06-24,1117,64,5.73,50,78.13,14,,37,8,1,3,2,2,28,5,35.71,9,64.29
2007-06-25,1302,49,3.76,33,67.35,16,,17,6,,4,3,,16,10,52.63,9,47.37
2007-06-26,1376,56,4.07,40,71.43,16,,27,5,,3,1,2,17,8,61.54,5,38.46
2007-06-27,1372,67,4.88,48,71.64,19,,26,11,3,6,3,6,19,11,47.83,12,52.17
2007-06-28,1303,66,5.07,48,72.73,18,,30,8,2,1,1,1,25,10,43.48,13,56.52
2007-06-29,1221,49,4.01,31,63.27,18,,17,11,2,3,1,,15,3,33.33,6,66.67
2007-06-30,1413,67,4.74,39,58.21,28,1,25,9,,2,,,22,5,33.33,10,66.67
