Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2007-01-01,1381,67,4.85,55,82.09,12,,35,9,1,7,3,2,18,11,84.62,2,15.38
2007-01-02,1391,76,5.46,55,72.37,21,,37,11,3,6,2,5,20,7,58.33,5,41.67
2007-01-03,1382,84,6.08,72,85.71,12,1,34,20,4,4,1,3,28,18,64.29,10,35.71
2007-01-04,1360,89,6.54,81,91.01,8,,40,22,3,11,8,5,23,19,73.08,7,26.92
2007-01-05,1381,63,4.56,46,73.02,17,,26,11,1,1,,2,13,9,50,9,50
2007-01-06,1542,94,6.1,77,81.91,17,,44,21,3,9,3,9,25,12,50,12,50
2007-01-07,1488,92,6.18,79,85.87,13,,44,19,3,9,5,4,27,16,55.17,13,44.83
2007-01-08,1577,78,4.95,62,79.49,16,,40,11,2,7,5,5,20,11,61.11,7,38.89
2007-01-09,1507,80,5.31,74,92.5,6,,40,18,2,6,4,3,23,16,72.73,6,27.27
2007-01-10,1489,98,6.58,79,80.61,19,,49,16,3,7,3,3,30,14,50,14,50
2007-01-11,1608,80,4.98,64,80,16,,34,16,4,3,1,2,27,14,60.87,9,39.13
2007-01-12,1499,88,5.87,69,78.41,19,,42,16,4,5,3,2,19,11,64.71,6,35.29
2007-01-13,1627,106,6.52,84,79.25,22,1,57,10,3,7,5,5,28,17,62.96,10,37.04
2007-01-14,1502,112,7.46,95,84.82,17,1,62,21,3,9,4,6,34,12,42.86,16,57.14
2007-01-15,903,37,4.1,33,89.19,4,,20,10,1,1,1,1,13,3,60,2,40
2007-01-16,983,48,4.88,35,72.92,13,,24,8,1,,,2,19,3,42.86,4,57.14
2007-01-17,1050,45,4.29,33,73.33,12,,19,9,2,3,2,2,16,5,50,5,50
2007-01-18,1509,84,5.57,72,85.71,12,,39,22,3,6,4,4,30,11,42.31,15,57.69
2007-01-19,1352,65,4.81,50,76.92,15,1,31,11,,5,1,2,17,8,72.73,3,27.27
2007-01-20,1340,72,5.37,59,81.94,13,,34,11,1,4,3,2,27,14,56,11,44
2007-01-21,1296,70,5.4,59,84.29,11,,32,16,2,6,1,1,29,11,64.71,6,35.29
2007-01-22,1375,61,4.44,49,80.33,12,,21,18,5,2,2,3,18,10,62.5,6,37.5
2007-01-23,1414,64,4.53,53,82.81,11,,28,12,2,3,2,1,26,13,65,7,35
2007-01-24,1320,56,4.24,49,87.5,7,,25,15,3,5,2,,18,9,60,6,40
2007-01-25,1272,73,5.74,59,80.82,14,,33,9,3,1,1,3,33,17,65.38,9,34.62
2007-01-26,1367,74,5.41,61,82.43,13,,36,15,3,7,4,4,26,10,45.45,12,54.55
2007-01-27,1161,51,4.39,41,80.39,10,,26,9,,3,2,1,28,6,33.33,12,66.67
2007-01-28,1288,61,4.74,37,60.66,24,,21,10,1,3,2,3,19,6,40,9,60
2007-01-29,1387,69,4.97,47,68.12,22,,27,14,1,3,1,4,19,6,42.86,8,57.14
2007-01-30,1359,69,5.08,53,76.81,16,1,30,14,2,2,2,3,25,9,42.86,12,57.14
2007-01-31,1395,63,4.52,51,80.95,12,,28,6,1,1,1,1,23,17,65.38,9,34.62
