Day,clicks,Total Profiles,conv,Activated profiles,Activated profiles %,inactivated profiles,paid,Male>25,Female,Delhi,Maharashtra,Mumbai,Bangalore,NRI,irrelavant profiles(age wise),irrelavant profiles(age wise %),irrelavant profiles(location wise),irrelavant profiles(location wise)%
2006-12-01,12262,725,5.91,596,82.21,129,,322,113,47,72,34,37,159,161,77.78,46,22.22
2006-12-02,12244,657,5.37,558,84.93,99,1,317,98,36,75,35,31,124,143,80.79,34,19.21
2006-12-03,11849,616,5.2,532,86.36,84,3,308,109,40,54,35,32,131,115,83.94,22,16.06
2006-12-04,13484,828,6.14,674,81.4,154,2,375,119,52,94,39,35,158,180,80.72,43,19.28
2006-12-05,13045,793,6.08,651,82.09,142,2,332,147,46,75,39,32,169,172,88.21,23,11.79
2006-12-06,7380,466,6.31,383,82.19,83,,219,79,32,48,24,22,94,85,79.44,22,20.56
2006-12-07,7852,499,6.36,403,80.76,96,,216,91,28,41,17,20,103,96,78.05,27,21.95
2006-12-08,8815,556,6.31,479,86.15,77,3,257,108,51,57,28,27,126,114,74.03,40,25.97
2006-12-09,8233,557,6.77,479,86,78,,275,91,41,69,41,35,104,113,78.47,31,21.53
2006-12-10,8305,646,7.78,550,85.14,96,4,327,115,31,72,36,31,137,108,77.7,31,22.3
2006-12-11,8581,554,6.46,467,84.3,87,1,248,94,35,52,26,27,112,125,84.46,23,15.54
2006-12-12,8678,637,7.34,529,83.05,108,2,264,112,40,67,35,34,131,153,85.96,25,14.04
2006-12-13,8174,578,7.07,486,84.08,92,2,252,105,40,61,35,23,135,129,81.65,29,18.35
2006-12-14,8971,594,6.62,517,87.04,77,1,288,101,31,63,34,26,137,128,80,32,20
2006-12-15,8397,570,6.79,500,87.72,70,,267,112,44,59,39,31,118,121,79.08,32,20.92
2006-12-16,8248,575,6.97,506,88,69,1,284,93,36,90,37,29,106,129,83.23,26,16.77
2006-12-17,8150,582,7.14,501,86.08,81,1,284,104,32,65,35,34,116,113,80.71,27,19.29
2006-12-18,8687,560,6.45,473,84.46,87,5,244,108,28,58,31,38,121,121,82.88,25,17.12
2006-12-19,8304,564,6.79,487,86.35,77,1,246,104,36,68,39,27,116,137,83.54,27,16.46
2006-12-20,8299,528,6.36,455,86.17,73,,236,103,35,56,30,21,102,116,79.45,30,20.55
2006-12-21,8448,559,6.62,479,85.69,80,5,269,95,41,61,40,25,129,115,82.73,24,17.27
2006-12-22,8207,566,6.9,505,89.22,61,15,284,106,37,75,46,26,120,115,83.94,22,16.06
2006-12-23,9938,644,6.48,544,84.47,100,9,298,108,39,80,40,36,115,138,78.41,38,21.59
2006-12-24,9410,639,6.79,560,87.64,79,8,308,121,49,75,35,33,110,131,81.37,30,18.63
2006-12-25,10059,660,6.56,580,87.88,80,7,332,127,46,78,40,30,126,121,80.67,29,19.33
2006-12-26,9840,660,6.71,586,88.79,74,7,329,133,39,83,46,43,127,124,81.58,28,18.42
2006-12-28,10595,0,0,0,,0,,,,,,,,,,,0,
2006-12-29,8229,560,6.81,499,89.11,61,1,268,93,32,64,34,32,110,138,85.71,23,14.29
2006-12-30,7619,439,5.76,386,87.93,53,3,210,82,31,58,30,22,76,94,81.74,21,18.26
2006-12-31,7578,498,6.57,416,83.53,82,,238,82,29,55,29,21,100,96,80,24,20
